DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2018,35.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2019,33.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2020,32.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2021,36.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2022,36.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,ES:Spain,2023,36.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2014,34.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2015,34.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2016,34.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2017,34.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2018,33.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2019,33.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2020,32.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2021,33.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2022,33.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,EU27_2020:European Union - 27 countries (from 2020),2023,33.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2014,34.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2015,34.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2016,33.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2017,33.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2018,33.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2019,34.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2020,34.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2021,37.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2022,35.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FI:Finland,2023,36.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2014,29.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2015,30.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2016,29.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2017,30.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2018,29.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2019,29.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2020,28.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2021,29.4,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2022,29.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,FR:France,2023,29.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2014,25.3,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2015,25.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2016,25.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2017,25.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2018,25.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2019,25.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2020,25.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2021,25.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2022,25.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HR:Croatia,2023,24.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2014,34.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2015,35.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2016,35.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2017,34.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2018,33.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2019,33.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2020,34.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2021,35.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2022,36.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,HU:Hungary,2023,35.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2014,28.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2015,29.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2016,28.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2017,28.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2018,29.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2019,28.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2020,29.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2021,27.0,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2022,27.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IE:Ireland,2023,28.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2014,44.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2015,44.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2016,41.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2017,41.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2018,41.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2019,35.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2020,35.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2021,36.2,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2022,39.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IS:Iceland,2023,35.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2014,38.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2015,38.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2016,38.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2017,37.9,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2018,38.5,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2019,38.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2020,38.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2021,37.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2022,36.7,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,IT:Italy,2023,36.0,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2014,31.9,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2015,30.4,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2016,29.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2017,29.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2018,29.1,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2019,28.8,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2020,29.5,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2021,28.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2022,30.6,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LT:Lithuania,2023,33.2,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LU:Luxembourg,2014,39.6,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LU:Luxembourg,2015,40.8,b
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LU:Luxembourg,2016,39.3,
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LU:Luxembourg,2017,39.1,u
ESTAT:EDAT_LFS_9903(1.0),13/06/24 23:00:00,A:Annual,PC:Percentage,F:Females,"ED0-2:Less than primary, primary and lower secondary education (levels 0-2)",Y15-29:From 15 to 29 years,LU:Luxembourg,2018,37.7,
